filename,MAE,Cosine Distance
Christine_Todd_Whitman_0005,0.22867748141288757,0.346
Christopher_Reeve_0001,0.24115385115146637,0.491
Chuck_Amato_0001,0.20492519438266754,0.371
Cindy_Crawford_0002,0.13464073836803436,0.57
Cindy_Margolis_0001,0.2669321596622467,0.372
Claire_Danes_0001,0.20937655866146088,0.504
Claire_Danes_0002,0.19557812809944153,0.359
Conan_OBrien_0001,0.22564060986042023,0.541
Conan_OBrien_0002,0.20820018649101257,0.649
Conchita_Martinez_0001,0.237013578414917,0.549
Dan_Morales_0001,0.17650002241134644,0.662
David_Hyde_Pierce_0001,0.21140773594379425,0.524
David_Hyde_Pierce_0002,0.23723343014717102,0.521
David_Myers_0001,0.26613596081733704,0.502
David_Nalbandian_0001,0.22291463613510132,0.227
David_Nalbandian_0002,0.1865556389093399,0.434
David_Nalbandian_0003,0.17324385046958923,0.485
David_Nalbandian_0004,0.23524527251720428,0.406
David_Nalbandian_0011,0.20627136528491974,0.449
David_Stern_0001,0.21067313849925995,0.439
David_Stern_0002,0.20703454315662384,0.26
Derek_Jeter_0002,0.2022051364183426,0.509
Donatella_Versace_0001,0.3248615860939026,0.36
Donatella_Versace_0002,0.23356229066848755,0.354
Donna_Shalala_0001,0.17253130674362183,0.507
Edmund_Hillary_0001,0.1965504139661789,0.44
Edmund_Hillary_0002,0.3401956260204315,0.28
Elisabeth_Schumacher_0001,0.2034953534603119,0.483
Elizabeth_Smart_0003,0.21820977330207825,0.73
Erin_Runnion_0001,0.1733267456293106,0.522
Erin_Runnion_0002,0.15212135016918182,0.564
Erin_Runnion_0003,0.1600416749715805,0.535
Fernando_Henrique_Cardoso_0001,0.20362180471420288,0.431
Fernando_Henrique_Cardoso_0002,0.29060184955596924,0.309
Fernando_Henrique_Cardoso_0005,0.19536776840686798,0.401
Fernando_Henrique_Cardoso_0006,0.174612894654274,0.441
Francis_Mer_0001,0.2518848180770874,0.527
Franz_Fischler_0001,0.3381824791431427,0.438
Gary_Locke_0001,0.2167528122663498,0.293
Gerry_Adams_0001,0.21939580142498016,0.461
Gerry_Adams_0002,0.21596121788024902,0.467
Gerry_Adams_0003,0.2106989175081253,0.486
Gerry_Adams_0004,0.260908305644989,0.524
Gerry_Adams_0005,0.19663584232330322,0.495
Gianna_Angelopoulos-Daskalaki_0001,0.21029362082481384,0.151
Gil_de_Ferran_0001,0.2786431908607483,0.575
Gil_de_Ferran_0002,0.23229393362998962,0.595
Gil_de_Ferran_0003,0.23526477813720703,0.629
Goh_Kun_0001,0.21787308156490326,0.4
Grady_Irvin_Jr_0001,0.24362608790397644,0.595
Gunter_Pleuger_0003,0.19747069478034973,0.529
Harry_Belafonte_0001,0.25286591053009033,0.545
Harry_Schmidt_0001,0.2688531279563904,0.19
Harry_Schmidt_0002,0.2869317829608917,0.324
Harry_Schmidt_0003,0.29496046900749207,0.3
Helen_Clark_0002,0.24692514538764954,0.507
Hermann_Maier_0001,0.19648607075214386,0.407
Ian_Thorpe_0001,0.24188803136348724,0.349
Ian_Thorpe_0003,0.2899167835712433,0.591
Ian_Thorpe_0005,0.20168569684028625,0.453
Ian_Thorpe_0006,0.2709439992904663,0.523
Isabelle_Huppert_0001,0.2146182656288147,0.414
James_Butts_0001,0.2202940434217453,0.642
Jan-Michael_Gambill_0001,0.2517562508583069,0.368
Jan-Michael_Gambill_0002,0.2972922623157501,0.389
Jean-Francois_Pontal_0001,0.20763713121414185,0.341
Jean-Marc_de_La_Sabliere_0001,0.20315346121788025,0.218
Jean-Sebastien_Giguere_0001,0.2890351414680481,0.545
Jeb_Bush_0001,0.20775307714939117,0.616
Jeb_Bush_0002,0.21292242407798767,0.364
Jeb_Bush_0005,0.20019657909870148,0.443
Jeffrey_Jones_0001,0.22967103123664856,0.384
Jim_OBrien_0001,0.2025882750749588,0.471
Joe_Gatti_0001,0.22463008761405945,0.591
John_Cusack_0001,0.19712825119495392,0.446
John_Edwards_0001,0.25909122824668884,0.45
John_Edwards_0002,0.29347267746925354,0.552
John_Edwards_0003,0.19053995609283447,0.537
John_Edwards_0004,0.2138730138540268,0.364
John_Edwards_0006,0.2644326984882355,0.486
John_Spencer_0001,0.20167496800422668,0.327
John_Taylor_0001,0.18115602433681488,0.343
John_Walsh_0001,0.19167649745941162,0.395
Jolanta_Kwasniewski_0001,0.20768359303474426,0.547
Jose_Mourinho_0001,0.21215152740478516,0.525
Juergen_Peters_0001,0.32989054918289185,0.327
Kalpana_Chawla_0001,0.2251054346561432,0.592
Kalpana_Chawla_0002,0.22478033602237701,0.587
Kalpana_Chawla_0003,0.19694755971431732,0.664
Kelli_White_0001,0.2551756203174591,0.599
Kim_Jin-sun_0001,0.25884366035461426,0.47
Lana_Clarkson_0001,0.20857594907283783,0.344
Laura_Hernandez_0001,0.23124907910823822,0.42
Laura_Linney_0001,0.1903689056634903,0.506
Laura_Linney_0002,0.1919855773448944,0.458
Laura_Linney_0003,0.17423629760742188,0.491
Lenny_Wilkens_0001,0.17863760888576508,0.441
Lenny_Wilkens_0002,0.17529456317424774,0.417
Lloyd_Ward_0001,0.21083597838878632,0.32
Mahathir_Mohamad_0001,0.2225313037633896,0.267
Mahathir_Mohamad_0006,0.22854328155517578,0.52
Mark_Cuban_0001,0.21089941263198853,0.517
Mark_Heller_0001,0.21341590583324432,0.235
Mark_Schweiker_0001,0.2412709891796112,0.423
Marty_Mornhinweg_0001,0.20996394753456116,0.483
Marty_Mornhinweg_0002,0.21430708467960358,0.422
Michael_Phelps_0001,0.19708625972270966,0.558
Michael_Phelps_0002,0.2188364714384079,0.548
Mick_Jagger_0002,0.2285652458667755,0.14
Miguel_Estrada_0001,0.24962836503982544,0.534
Mike_Myers_0001,0.2819174528121948,0.589
Mike_Myers_0002,0.19789402186870575,0.563
Nadine_Vinzens_0001,0.1844571977853775,0.53
Nathan_Lane_0001,0.23215529322624207,0.235
Nicolas_Cage_0001,0.25776833295822144,0.49
Nicolas_Cage_0002,0.22190748155117035,0.578
Nicolas_Cage_0003,0.28794190287590027,0.571
Nicole_Kidman_0003,0.17488159239292145,0.467
Nicole_Kidman_0008,0.1740553081035614,0.509
Nicole_Kidman_0011,0.21058212220668793,0.4
Nicole_Kidman_0013,0.18431463837623596,0.459
Nicole_Kidman_0015,0.28569909930229187,0.408
Omar_Sharif_0001,0.21218927204608917,0.418
Omar_Sharif_0002,0.20811372995376587,0.517
Parris_Glendening_0001,0.1744467318058014,0.296
Patrick_Leahy_0001,0.22265352308750153,0.167
Patrick_McEnroe_0001,0.21872952580451965,0.519
Patrick_Stewart_0001,0.16076862812042236,0.069
Paul_Gascoigne_0001,0.2274366319179535,0.3
Peter_Hillary_0001,0.20799367129802704,0.361
Phan_Van_Khai_0001,0.1929377168416977,0.32
Phan_Van_Khai_0002,0.27829596400260925,0.337
Prince_Claus_0001,0.15646225214004517,0.46
Prince_Claus_0002,0.27307751774787903,0.487
Raghad_Saddam_Hussein_0001,0.2217629849910736,0.554
Ray_Allen_0001,0.22976765036582947,0.394
Ray_Allen_0002,0.20942750573158264,0.453
Richard_Crenna_0001,0.20564614236354828,0.562
Richard_Gere_0001,0.24995946884155273,0.268
Richard_Gere_0006,0.2358039766550064,0.427
Richard_Myers_0001,0.24207235872745514,0.507
Richard_Myers_0004,0.21271038055419922,0.538
Richard_Myers_0015,0.2913713753223419,0.43
Rick_Romley_0001,0.2328556329011917,0.507
Rob_Lowe_0001,0.20731014013290405,0.494
Rob_Lowe_0002,0.21944914758205414,0.432
Rob_Lowe_0003,0.18104016780853271,0.444
Robby_Ginepri_0001,0.24347785115242004,0.397
Robert_Witt_0001,0.23172052204608917,0.484
Rod_Blagojevich_0001,0.22224029898643494,0.549
Rolandas_Paksas_0001,0.2008488029241562,0.566
Russell_Coutts_0001,0.22895659506320953,0.537
Ruth_Dreifuss_0001,0.21422521770000458,0.421
Sally_Kirkland_0001,0.19115793704986572,0.551
Sean_Patrick_OMalley_0001,0.2718522846698761,0.424
Sebastian_Saja_0001,0.28773653507232666,0.369
Sila_Calderon_0001,0.23458725214004517,0.511
Sila_Calderon_0002,0.19659589231014252,0.591
Stanley_Tong_0001,0.2097170501947403,0.447
Steve_Park_0001,0.19563810527324677,0.51
Susie_Castillo_0001,0.26727259159088135,0.488
Sylvester_Stallone_0001,0.21520863473415375,0.368
Sylvester_Stallone_0002,0.20221476256847382,0.401
Sylvester_Stallone_0003,0.1942938268184662,0.48
Sylvester_Stallone_0004,0.22400115430355072,0.398
Takashi_Sorimachi_0001,0.17267362773418427,0.41
Tang_Jiaxuan_0002,0.17207130789756775,0.271
Tang_Jiaxuan_0004,0.18047763407230377,0.38
Tang_Jiaxuan_0005,0.20249250531196594,0.427
Tang_Jiaxuan_0007,0.19119325280189514,0.356
Terje_Roed-Larsen_0001,0.3019106090068817,0.623
Thomas_Birmingham_0001,0.24578581750392914,0.492
Tiger_Woods_0002,0.25545060634613037,0.471
Tiger_Woods_0003,0.23483338952064514,0.445
Tiger_Woods_0005,0.25376075506210327,0.484
Tiger_Woods_0006,0.2679397165775299,0.481
Tiger_Woods_0009,0.22102521359920502,0.564
Tiger_Woods_0016,0.28272879123687744,0.283
Tim_Curry_0001,0.2326199859380722,0.318
Tom_Brady_0001,0.21492883563041687,0.284
Toshihiko_Fukui_0001,0.20466060936450958,0.526
Uma_Thurman_0001,0.21068671345710754,0.468
Uma_Thurman_0002,0.214967742562294,0.541
Vaclav_Klaus_0001,0.2467585951089859,0.583
Vanessa_Incontrada_0001,0.18196551501750946,0.474
Vanessa_Incontrada_0002,0.15489603579044342,0.465
Vanessa_Incontrada_0003,0.17108987271785736,0.388
Vin_Diesel_0001,0.2813299298286438,0.399
Vladimir_Spidla_0001,0.2262727916240692,0.578
Vladimir_Spidla_0002,0.174382746219635,0.637
Win_Aung_0001,0.22575461864471436,0.415
Zhang_Ziyi_0001,0.22499871253967285,0.39
Zhang_Ziyi_0002,0.21192294359207153,0.312
Adrian_Annus_0001,0.16860461235046387,0.472
Adrian_Murrell_0001,0.26020994782447815,0.429
Ahmed_Ibrahim_Bilal_0001,0.1740175038576126,0.509
Aileen_Riggin_Soule_0001,0.166648730635643,0.445
Aitor_Gonzalez_0002,0.2822759747505188,0.384
Ajit_Agarkar_0001,0.19538910686969757,0.437
Akbar_Al_Baker_0001,0.28418442606925964,0.495
Alain_Cervantes_0001,0.2503977417945862,0.452
Alanna_Ubach_0001,0.21768434345722198,0.486
Alec_Baldwin_0004,0.2099933624267578,0.411
Alex_Holmes_0001,0.2804275155067444,0.536
Alfred_Sant_0001,0.28536415100097656,0.449
Alfredo_Moreno_0001,0.2753344178199768,0.393
Alfredo_Pena_0001,0.21957527101039886,0.429
Amer_al-Saadi_0004,0.19721142947673798,0.464
Amy_Brenneman_0001,0.1671501100063324,0.583
Andrew_Firestone_0001,0.1718401461839676,0.574
Andy_Graves_0001,0.2152830958366394,0.452
Angela_Alvarado_Rosa_0001,0.20071180164813995,0.638
Anneli_Jaatteenmaki_0002,0.2618870437145233,0.334
Anthony_Corso_0001,0.20072554051876068,0.478
Anthony_Pico_0001,0.23282568156719208,0.48
Ari_Fleischer_0001,0.22683295607566833,0.443
Ari_Fleischer_0009,0.20796793699264526,0.497
Arianna_Huffington_0004,0.17558591067790985,0.362
Arnaud_Clement_0002,0.20427633821964264,0.334
Arnold_Scott_0001,0.2605167031288147,0.538
Artieas_Shanks_0001,0.3128766417503357,0.492
Astrid_Betancourt_0001,0.2061212956905365,0.431
Barbara_De_Brun_0001,0.26061761379241943,0.708
Barry_Collier_0001,0.22470183670520782,0.456
Ben_Affleck_0004,0.18878892064094543,0.367
Ben_Affleck_0007,0.2886829972267151,0.443
Ben_Broussard_0001,0.18545541167259216,0.605
Betsy_Smith_0002,0.2677931487560272,0.401
Betty_Williams_0001,0.2705315947532654,0.196
Bianca_Jagger_0001,0.20873421430587769,0.545
Bill_Kollar_0001,0.21422111988067627,0.373
Bill_Parsons_0001,0.23064617812633514,0.275
Bill_Stein_0001,0.23844805359840393,0.511
Blythe_Hartley_0002,0.21552219986915588,0.391
Bob_Curtis_0001,0.2509881258010864,0.493
Bono_0003,0.25567254424095154,0.11
Brad_Garrett_0004,0.3131383955478668,0.477
Brandon_Hammond_0001,0.22436408698558807,0.468
Brandon_Robinson_0001,0.2718872129917145,0.426
Brendan_Stai_0001,0.20024104416370392,0.541
Brett_Boone_0001,0.194932222366333,0.379
Brian_Billick_0001,0.21659280359745026,0.242
Brian_Olson_0001,0.2255970984697342,0.451
Bud_Selig_0003,0.19036000967025757,0.317
Carla_Moreno_0001,0.26836636662483215,0.593
Carlos_Beltran_0001,0.1996387243270874,0.421
Carlos_Ghosn_0002,0.21514633297920227,0.276
Carlton_Dotson_0001,0.27960696816444397,0.408
Cass_Ballenger_0001,0.1912887841463089,0.463
Cecile_de_France_0001,0.3020825982093811,0.475
Charles_Bell_0001,0.19875580072402954,0.599
Christopher_Reeve_0004,0.19981688261032104,0.528
Claudio_Lopez_0001,0.30026504397392273,0.413
Collis_Temple_III_0001,0.2818004786968231,0.22
Corinna_Harfouch_0001,0.17441007494926453,0.385
Cristina_Kirchner_0001,0.20089000463485718,0.506
Dan_Boyle_0001,0.26107755303382874,0.45
Daniel_Chin_0001,0.18155531585216522,0.451
Daniel_Scioli_0001,0.28244826197624207,0.508
Dario_Camuffo_0001,0.27718454599380493,0.457
David_Brinkley_0001,0.2627618610858917,0.271
David_Montoya_0001,0.28106483817100525,0.324
David_Siegel_0001,0.2031860649585724,0.501
Dennis_Johnson_0001,0.23159436881542206,0.515
Denys_Arcand_0001,0.15849798917770386,0.656
Derek_Jeter_0001,0.3069916069507599,0.217
Derek_Jeter_0003,0.3405897319316864,0.162
Derek_King_0001,0.19121523201465607,0.531
Derrick_Battie_0001,0.24283669888973236,0.384
Diego_Armando_Maradona_0001,0.19342195987701416,0.518
Don_King_0001,0.26553767919540405,0.255
Donna_Barrera_0001,0.212449312210083,0.377
Donna_Shalala_0002,0.2026059776544571,0.415
Duncan_Fletcher_0001,0.16391673684120178,0.392
Dustin_Brown_0001,0.2612006962299347,0.461
Dyab_Abou_Jahjah_0001,0.19587382674217224,0.624
Ed_Mekertichian_0001,0.21014192700386047,0.141
Elena_Likhovtseva_0001,0.29586225748062134,0.611
Eli_Stutsman_0001,0.25944650173187256,0.375
Elizabeth_Regan_0001,0.2391843944787979,0.471
Emmanuel_Milingo_0001,0.2768332064151764,0.327
Enola_Rice_0001,0.20718993246555328,0.339
Eugene_Teslovic_0001,0.20329409837722778,0.545
Eva_Amurri_0001,0.2215377688407898,0.498
Fabricio_Oberto_0001,0.2408759444952011,0.187
Felix_Sanchez_0001,0.2667665183544159,0.48
Fernando_Henrique_Cardoso_0008,0.22123438119888306,0.454
Francis_Mer_0002,0.16938571631908417,0.533
Franz_Fischler_0002,0.230922669172287,0.632
Frederick_Madden_0001,0.22803069651126862,0.459
Gary_Bauer_0001,0.24883073568344116,0.566
Gary_Condit_0001,0.17362453043460846,0.332
Gen_Meredith_0001,0.19141359627246857,0.368
Gerry_Adams_0008,0.2455332726240158,0.458
Gilles_Panizzi_0001,0.2631116509437561,0.52
Gina_Gershon_0001,0.18424300849437714,0.492
Giovanny_Cordoba_0001,0.2080584615468979,0.461
Grady_Irvin_Jr_0002,0.25002527236938477,0.47
Graeme_Smith_0001,0.2114105522632599,0.357
Graham_Bentley_0001,0.18709702789783478,0.394
Guillaume_Depardieu_0001,0.23870807886123657,0.482
Gunter_Pleuger_0001,0.20080813765525818,0.336
Gunter_Pleuger_0002,0.23243838548660278,0.532
Hanns_Schumacher_0001,0.35023024678230286,0.264
Henri_Proglio_0001,0.22224381566047668,0.348
Hermann_Maier_0002,0.26228711009025574,0.357
Hideki_Sato_0001,0.2063351273536682,0.431
Hoda_Asfor_0001,0.24697551131248474,0.344
Horace_Donovan_Reid_0001,0.22995233535766602,0.346
Hunter_Kemper_0001,0.2374647557735443,0.335
Ian_Campbell_0001,0.209212526679039,0.519
Ian_Huntley_0001,0.2825959622859955,0.638
Ian_Moran_0001,0.2120780348777771,0.616
Ignacio_Antonio_Velasco_0001,0.1887320727109909,0.252
Iran_Brown_0001,0.15898872911930084,0.655
Isabelle_Huppert_0002,0.20107895135879517,0.554
Ivan_Shvedoff_0001,0.2671540081501007,0.506
Izzat_Ibrahim_0001,0.2337465137243271,0.345
Jacques_Villeneuve_0001,0.25907889008522034,0.519
Jalen_Rose_0001,0.24791541695594788,0.397
James_Butts_0002,0.21694117784500122,0.436
James_May_0001,0.18470311164855957,0.523
Jamie_Cooke_0001,0.2860682010650635,0.458
Jamir_Miller_0001,0.21923016011714935,0.522
Jana_Pittman_0001,0.26582351326942444,0.377
Jason_Clermont_0001,0.2885132133960724,0.296
Jeff_Bridges_0001,0.18620382249355316,0.496
Jeffery_Hendren_0001,0.21733339130878448,0.524
Jennifer_McCoy_0001,0.26032811403274536,0.346
Jerry_Colangelo_0001,0.21535103023052216,0.506
Jerry_Rice_0001,0.2495201975107193,0.306
Jessica_Brungo_0001,0.24233375489711761,0.34
Jim_Paxson_0001,0.19793394207954407,0.486
Joe_Gatti_0002,0.27064454555511475,0.421
Joel_Todd_0001,0.23266391456127167,0.543
John_Cornyn_0001,0.1942732334136963,0.335
John_Dallager_0001,0.28015992045402527,0.415
John_Spencer_0002,0.22725968062877655,0.352
John_Wright_0001,0.2540232539176941,0.438
Johnny_Benson_0001,0.28632402420043945,0.468
Jolanta_Kwasniewski_0002,0.2217504233121872,0.566
Jose_Canseco_Sr_0001,0.22717691957950592,0.356
Jose_Mourinho_0002,0.19865871965885162,0.522
Jose_Vicente_Rangel_0001,0.19359636306762695,0.354
Joy_Lee_Sadler_0001,0.16914743185043335,0.62
Karen_Pereiras_0001,0.27073368430137634,0.471
Keith_Brown_0001,0.22420260310173035,0.3
Keith_Van_Horn_0001,0.2046857625246048,0.656
King_Gyanendra_0001,0.28874731063842773,0.112
Landon_Donovan_0001,0.2448028028011322,0.51
Larry_Tanenbaum_0001,0.27391281723976135,0.565
Laura_Ziskin_0001,0.20480205118656158,0.453
LeRoy_Millette_Jr_0001,0.17963945865631104,0.516
Lee_Chang-dong_0001,0.1961517482995987,0.449
Liliana_Cavani_0001,0.19853834807872772,0.536
Lindsay_Lohan_0001,0.2490220069885254,0.452
Lloyd_Ward_0002,0.2486962527036667,0.34
Martin_Gecht_0001,0.2308393269777298,0.299
Mary_Elizabeth_Mastrantonio_0001,0.2036857008934021,0.441
Michael_Arif_0001,0.21861322224140167,0.44
Michael_Linscott_0001,0.25372496247291565,0.038
Mick_Jagger_0003,0.22344253957271576,0.396
Mo_Elleithee_0001,0.18768982589244843,0.536
Mohammed_Ashraf_Hafiz_0001,0.2319345325231552,0.507
Mukhtar_Alytnbayev_0001,0.19687753915786743,0.607
Patricia_Garone_0001,0.17102451622486115,0.236
Patricia_Hearst_0001,0.19643409550189972,0.417
Patty_Duke_0001,0.15588514506816864,0.544
Paul_Bettany_0001,0.20618203282356262,0.57
Paul_Gascoigne_0003,0.24553628265857697,0.417
Paul_Greengrass_0001,0.17879416048526764,0.504
Perry_Compton_0001,0.2543187439441681,0.398
Peter_Camejo_0001,0.2027217149734497,0.443
Porter_Goss_0001,0.22099021077156067,0.567
Rand_Miller_0001,0.23285630345344543,0.531
Rich_Brooks_0001,0.24481377005577087,0.395
Richard_Pennington_0001,0.33495739102363586,0.491
Robert_Gordon_Card_0001,0.26860910654067993,0.51
Robert_Kipkoech_Cheruiyot_0001,0.3165903091430664,0.279
Sandra_Milo_0001,0.19807633757591248,0.5
Steve_Nesbitt_0001,0.16572044789791107,0.494
Sylvester_Stallone_0007,0.3170263469219208,0.453
Sylvie_Guillem_0001,0.20703917741775513,0.564
Tara_Kirk_0001,0.24568602442741394,0.281
Aaron_Peirsol_0001,0.2153909057378769,0.371
Aaron_Peirsol_0003,0.18433615565299988,0.553
Adrian_Nastase_0001,0.2072351723909378,0.457
Ahmed_Chalabi_0001,0.21319986879825592,0.633
Albrecht_Mentz_0001,0.25193899869918823,0.527
Alejandro_Toledo_0020,0.1873302012681961,0.524
Alejandro_Toledo_0021,0.19444088637828827,0.223
Alejandro_Toledo_0023,0.2039959728717804,0.375
Alejandro_Toledo_0026,0.19839246571063995,0.523
Alexander_Losyukov_0001,0.17414067685604095,0.62
Alexander_Losyukov_0002,0.1724453866481781,0.483
Alimzhan_Tokhtakhounov_0001,0.22951772809028625,0.522
Amelie_Mauresmo_0007,0.273736834526062,0.507
Amelie_Mauresmo_0011,0.18259143829345703,0.108
Amelie_Mauresmo_0014,0.24323703348636627,0.102
Angelo_Reyes_0001,0.1811143308877945,0.433
Begum_Khaleda_Zia_0001,0.19893944263458252,0.615
Ben_Curtis_0001,0.27769625186920166,0.53
Bijan_Namdar_Zangeneh_0001,0.19088885188102722,0.44
Bill_Paxton_0001,0.2270069569349289,0.391
Bill_Paxton_0002,0.23837913572788239,0.341
Bill_Paxton_0003,0.2913907766342163,0.344
Billy_Crystal_0001,0.17594492435455322,0.533
Billy_Crystal_0003,0.21497513353824615,0.362
Billy_Graham_0001,0.20503850281238556,0.443
Bob_Colvin_0001,0.19858954846858978,0.61
Brian_Cowen_0001,0.3110886216163635,0.434
Butch_Davis_0001,0.1948837786912918,0.623
Byron_Scott_0001,0.29067498445510864,0.323
Carol_Burnett_0001,0.24000202119350433,0.187
Charles_Mathews_0001,0.23822517693042755,0.475
Christine_Ebersole_0001,0.18887361884117126,0.383
Claudia_Schiffer_0001,0.26086169481277466,0.5
Condoleezza_Rice_0001,0.16511408984661102,0.582
Condoleezza_Rice_0002,0.24350860714912415,0.653
Condoleezza_Rice_0004,0.21848440170288086,0.505
Condoleezza_Rice_0008,0.22033995389938354,0.637
Condoleezza_Rice_0009,0.24166569113731384,0.453
Costas_Simitis_0001,0.2761775851249695,0.475
Costas_Simitis_0003,0.19219070672988892,0.487
Costas_Simitis_0004,0.21720820665359497,0.37
Cristina_Saralegui_0001,0.2929399013519287,0.196
Cruz_Bustamante_0001,0.34417250752449036,0.392
Cruz_Bustamante_0003,0.17212702333927155,0.354
David_Heymann_0003,0.2487853467464447,0.511
Diana_Krall_0001,0.16728277504444122,0.572
Diana_Krall_0003,0.23838718235492706,0.585
Diana_Munz_0001,0.26559537649154663,0.514
Diana_Munz_0002,0.29990801215171814,0.581
Dominique_de_Villepin_0002,0.25809285044670105,0.582
Dominique_de_Villepin_0003,0.28030458092689514,0.421
Dominique_de_Villepin_0007,0.18760834634304047,0.471
Dominique_de_Villepin_0010,0.20033206045627594,0.341
Dominique_de_Villepin_0011,0.2654269337654114,0.385
Don_Siegelman_0001,0.1731088012456894,0.576
Don_Siegelman_0002,0.16788437962532043,0.497
Donald_Pettit_0001,0.2530972361564636,0.552
Donald_Pettit_0002,0.20518678426742554,0.537
Doug_Collins_0001,0.27711495757102966,0.332
Edward_James_Olmos_0001,0.2407130002975464,0.377
Elin_Nordegren_0001,0.266569584608078,0.246
Elizabeth_Taylor_0001,0.1728810966014862,0.348
Ellen_DeGeneres_0001,0.21696430444717407,0.461
Elton_John_0001,0.26970964670181274,0.534
Elton_John_0002,0.2094879001379013,0.417
Elton_John_0003,0.16544251143932343,0.619
Elton_John_0005,0.20706132054328918,0.462
Emma_Watson_0002,0.17278441786766052,0.562
Emma_Watson_0003,0.19472908973693848,0.425
Fabrice_Santoro_0001,0.17664232850074768,0.469
Fabrice_Santoro_0002,0.26568907499313354,0.379
Flavia_Delaroli_0001,0.15111535787582397,0.499
George_Lopez_0001,0.15334324538707733,0.566
George_Lopez_0002,0.2489282488822937,0.579
George_Lopez_0004,0.18709449470043182,0.329
Gerard_Depardieu_0001,0.23514190316200256,0.242
Gerhard_Schroeder_0005,0.214666947722435,0.417
Gerhard_Schroeder_0017,0.22013740241527557,0.485
Gerhard_Schroeder_0027,0.22934572398662567,0.376
Gerhard_Schroeder_0045,0.19202859699726105,0.67
Gerhard_Schroeder_0066,0.2282598912715912,0.417
Gilberto_Rodriguez_Orejuela_0001,0.28261318802833557,0.359
Gilberto_Rodriguez_Orejuela_0002,0.26626959443092346,0.582
Gilberto_Rodriguez_Orejuela_0003,0.3000142574310303,0.543
Giuseppe_Gibilisco_0001,0.27348339557647705,0.277
Giuseppe_Gibilisco_0003,0.24246101081371307,0.337
Guillermo_Canas_0001,0.18925923109054565,0.436
Guillermo_Canas_0002,0.20272424817085266,0.494
Guillermo_Canas_0003,0.23288384079933167,0.427
Hans_Blix_0007,0.15626461803913116,0.38
Hans_Blix_0008,0.16212217509746552,0.434
Hans_Blix_0009,0.17617090046405792,0.482
Hans_Blix_0026,0.1911822408437729,0.397
Hans_Blix_0027,0.20227515697479248,0.414
Hans_Blix_0031,0.17204156517982483,0.251
Heath_Ledger_0001,0.2812786400318146,0.436
Heath_Ledger_0002,0.1945098638534546,0.546
Herta_Daeubler-Gmelin_0001,0.22510497272014618,0.494
Hilary_Duff_0001,0.22877918183803558,0.501
Hilary_Duff_0002,0.20459461212158203,0.262
Hosni_Mubarak_0006,0.28549906611442566,0.412
Hun_Sen_0001,0.18250064551830292,0.469
Hun_Sen_0002,0.26592981815338135,0.107
Iain_Duncan_Smith_0001,0.23237214982509613,0.619
Iain_Duncan_Smith_0002,0.2835683226585388,0.629
Iain_Duncan_Smith_0003,0.28737327456474304,0.634
Inocencio_Arias_0001,0.18176133930683136,0.328
JK_Rowling_0001,0.2360897660255432,0.552
JK_Rowling_0002,0.23119068145751953,0.558
JK_Rowling_0003,0.26448872685432434,0.526
Jackie_Chan_0001,0.17425642907619476,0.444
Jackie_Chan_0005,0.15599516034126282,0.564
Jane_Kaczmarek_0001,0.1960834562778473,0.388
Janet_Napolitano_0001,0.20602518320083618,0.563
Jay_Leno_0001,0.24488644301891327,0.593
Jay_Leno_0002,0.27568623423576355,0.5
Jean-David_Levitte_0001,0.22587452828884125,0.437
Jean-David_Levitte_0002,0.20976226031780243,0.517
Jean-David_Levitte_0003,0.1998654007911682,0.31
Jean-David_Levitte_0004,0.13995015621185303,0.491
Jeff_Van_Gundy_0001,0.1871054470539093,0.442
Jeff_Van_Gundy_0002,0.2104942947626114,0.594
Jim_Furyk_0001,0.24048960208892822,0.395
Jim_Furyk_0003,0.24958354234695435,0.338
John_Garamendi_0001,0.1866426020860672,0.416
John_Rigas_0001,0.253142774105072,0.377
John_Warner_0001,0.2159978151321411,0.342
John_Warner_0002,0.2277391403913498,0.504
John_Warner_0003,0.22431479394435883,0.504
Julia_Tymoshenko_0001,0.19560186564922333,0.367
Julia_Tymoshenko_0002,0.16728843748569489,0.432
Keith_Bogans_0001,0.16902492940425873,0.555
Keith_Bogans_0002,0.23962236940860748,0.56
Ken_Macha_0001,0.2882300019264221,0.386
Ken_Macha_0002,0.20132552087306976,0.326
Kenneth_Bowersox_0001,0.18495555222034454,0.381
Kenneth_Bowersox_0002,0.2123219221830368,0.435
Kristanna_Loken_0001,0.1944083571434021,0.508
Kristanna_Loken_0003,0.18045981228351593,0.304
Kristanna_Loken_0004,0.28067341446876526,0.477
LK_Advani_0001,0.26526692509651184,0.134
Lauren_Killian_0001,0.18752282857894897,0.518
Lennox_Lewis_0001,0.23158565163612366,0.361
Lili_Taylor_0001,0.15845626592636108,0.616
Lily_Tomlin_0001,0.24285486340522766,0.364
Lon_Kruger_0001,0.22320091724395752,0.327
Lynn_Abraham_0001,0.18611745536327362,0.563
Mahmoud_Abbas_0007,0.235894575715065,0.481
Mahmoud_Abbas_0015,0.2273477017879486,0.333
Mahmoud_Abbas_0022,0.2018236666917801,0.454
Mark_Richt_0001,0.19248710572719574,0.415
Mary-Kate_Olsen_0001,0.2490607500076294,0.48
Mary-Kate_Olsen_0002,0.22648625075817108,0.618
Matt_Dillon_0001,0.24003878235816956,0.41
