filename,MAE,Cosine Distance
0292/William_Macy_0001,0.2722407281398773,-0.139
0293/William_Macy_0002,0.2815800905227661,-0.092
0294/William_Macy_0003,0.2199617475271225,0.04
0295/Woody_Allen_0002,0.27560150623321533,0.212
0296/Woody_Allen_0003,0.21809698641300201,0.031
0297/Yukiko_Okudo_0001,0.21427153050899506,-0.05
0298/Zico_0001,0.24336060881614685,0.049
0299/Zico_0002,0.1943289190530777,-0.014
0300/Abdullah_Gul_0001,0.3413946032524109,0.002
0301/Abdullah_Gul_0001,0.2603102922439575,0.021
0302/Abdullah_Gul_0007,0.2326546460390091,0.093
0303/Abdullah_Gul_0009,0.1684761792421341,0.016
0304/Abdullah_Gul_0009,0.2621710002422333,0.001
0305/Adolfo_Rodriguez_Saa_0001,0.2293151319026947,-0.031
0306/Adrien_Brody_0002,0.22978371381759644,0.041
0307/Adrien_Brody_0002,0.2789963185787201,-0.053
0308/Adrien_Brody_0005,0.2877172827720642,-0.035
0309/Adrien_Brody_0007,0.2542905807495117,0.017
0310/Al_Sharpton_0001,0.2586657404899597,-0.009
0311/Al_Sharpton_0002,0.250476211309433,-0.025
0312/Al_Sharpton_0002,0.2795089781284332,-0.095
0313/Al_Sharpton_0003,0.2744174599647522,-0.058
0314/Alexandra_Stevenson_0001,0.34757164120674133,-0.089
0315/Alexandra_Stevenson_0001,0.2334030270576477,-0.016
0316/Alexandra_Vodjanikova_0001,0.32742175459861755,-0.158
0317/Alicia_Silverstone_0001,0.23356135189533234,0.09
0318/Ana_Palacio_0003,0.28417572379112244,-0.13
0319/Ana_Palacio_0006,0.21329262852668762,-0.048
0320/Andre_Agassi_0001,0.2095618098974228,0.107
0321/Andre_Agassi_0002,0.20887495577335358,0.02
0322/Andre_Agassi_0004,0.27121996879577637,-0.044
0323/Andre_Agassi_0009,0.3341294825077057,0.012
0324/Andre_Agassi_0017,0.23516975343227386,0.068
0325/Anna_Kournikova_0002,0.21371836960315704,0.052
0326/Anna_Kournikova_0002,0.2372349053621292,0.027
0327/Anna_Kournikova_0003,0.32211026549339294,0.052
0328/Anna_Kournikova_0007,0.33329370617866516,0.009
0329/Anna_Kournikova_0007,0.2688513994216919,0.118
0330/Annette_Lu_0001,0.27551358938217163,-0.028
0331/Arnold_Palmer_0001,0.2999560236930847,-0.049
0332/Arnold_Palmer_0002,0.21330919861793518,0.06
0333/Aron_Ralston_0001,0.2585093379020691,0.094
0334/Arturo_Gatti_0002,0.2327420562505722,0.015
0335/Bashar_Assad_0001,0.24028508365154266,0.032
0336/Bashar_Assad_0002,0.2512236535549164,-0.057
0337/Bernardo_Segura_0001,0.25443771481513977,0.001
0338/Bill_Gates_0003,0.2237388640642166,0.082
0339/Bill_Gates_0007,0.22912804782390594,0.026
0340/Bill_Gates_0011,0.26439616084098816,-0.084
0341/Bill_Gates_0013,0.24886125326156616,-0.054
0342/Bo_Pelini_0001,0.20595654845237732,0.109
0343/Bob_Stoops_0002,0.2329481542110443,-0.082
0344/Bob_Stoops_0002,0.19915063679218292,-0.082
0345/Bobby_Robson_0001,0.2364264279603958,0.031
0346/Bode_Miller_0001,0.2050004005432129,0.075
